age,gender,education_level,school_type,family_income,parent_education,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,study_environment,study_method,revision_frequency,practice_tests_completed,notes_quality,sleep_hours,sleep_quality,daily_screen_time,physical_activity_hours,break_frequency,stress_level,motivation_level,internet_access,device_availability,educational_app_usage,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score
18,0.0,1.0,2.0,3.0,4.0,1.0,85.31,3.5,74.85,67.78,2.0,5.2,4.14,0,4.29,2.0,2.0,4.0,2.0,6,0.0,5.75,1.0,4.99,0.63,0.0,10,1.0,1,1.0,1.0,0.26,2.0,24,95,74,68.95,8.01,78.41
20,0.0,0.0,2.0,4.0,1.0,2.0,73.68,3.12,84.61688196855897,81.62,0.0,10.75,5.8,0,2.26,1.0,2.0,0.0,2.0,10,0.0,6.1,1.0,1.25,0.13,2.0,10,1.0,1,1.0,0.0,0.25,2.0,29,89,77,55.28,8.21,85.62
17,0.0,1.0,1.0,4.0,0.0,2.0,60.97,2.38,86.51,75.31,1.0,4.0,3.1,0,0.16,0.0,0.0,1.0,0.0,5,0.0,7.04,1.0,2.73,0.69,1.0,10,2.0,1,1.0,2.0,0.49,1.0,14,91,40,73.76,10.0,42.79
15,1.0,0.0,1.0,3.0,1.0,1.0,91.48,3.61,78.49,92.28,2.0,6.11,4.19,0,3.7,2.0,0.0,4.0,2.0,7,0.0,7.53,1.0,8.35,3.12,2.0,10,1.0,1,1.0,1.0,1.25,2.0,12,95,95,76.42,7.96,100.0
14,1.0,0.0,2.0,2.0,3.0,0.0,63.94,2.49,81.93,83.31,1.0,3.53,2.47,0,0.95,2.0,0.0,4.0,2.0,4,0.0,7.17,1.0,7.39,5.0,0.0,8,0.0,1,0.0,1.0,1.56,2.0,25,88,58,78.39855100844147,9.21,65.14
16,1.0,1.0,1.0,0.0,0.0,2.0,83.47,3.5,82.66,73.34,2.0,1.84,0.94,0,1.76,2.0,0.0,2.0,2.0,10,2.0,7.16,2.0,2.54,5.03,1.0,8,2.0,1,0.0,2.0,0.91,1.0,2,99,61,96.33,7.71,64.76
20,0.0,1.0,2.0,2.0,3.0,0.0,71.93,2.8,84.61688196855897,56.18,0.0,1.68,0.88,0,4.98,0.0,2.0,2.0,1.0,5,1.0,7.52,1.0,7.99,1.62,2.0,10,1.0,1,0.0,1.0,1.86,2.0,6,86,44,78.61,10.0,49.52
19,0.0,0.0,1.0,1.0,3.0,1.0,58.47,2.02,98.24,71.9,0.0,1.57,1.17,1,3.33,0.0,0.0,2.0,2.0,3,0.0,6.3,1.0,3.06,0.32,1.0,10,2.0,0,1.0,1.0,0.02,1.0,29,85,36,86.07,10.0,44.14
19,1.0,1.0,2.0,1.0,1.0,2.0,66.96,2.69,84.92,82.06,2.0,4.05,3.13,1,0.58,0.0,1.0,0.0,2.0,8,2.0,5.87,0.0,4.62,1.22,0.0,10,2.0,1,1.0,2.0,1.71,1.0,9,91,34,39.99,7.12,36.71
18,1.0,0.0,2.0,2.0,0.0,2.0,75.92,3.06,81.01,51.62,2.0,1.71,1.33,0,3.14,2.0,1.0,2.0,2.0,5,2.0,6.37,1.0,5.0,2.86,0.0,10,2.0,1,0.0,1.0,7.92,1.0,15,86,40,65.33,10.0,49.2
18,0.0,0.0,2.0,1.0,1.0,2.0,61.94,2.64,93.7,78.91,2.0,5.26,3.76,0,0.85,1.0,2.0,2.0,2.0,8,0.0,6.24,3.0,4.24,4.1,0.0,10,1.0,1,0.0,0.0,0.58,2.0,24,87,69,83.48,10.0,80.02
14,1.0,1.0,2.0,1.0,1.0,0.0,61.18,2.37,79.2,84.65,0.0,6.86,5.8,1,1.85,1.0,0.0,4.0,0.0,7,0.0,7.14,2.0,5.44,0.26,1.0,10,2.0,1,0.0,1.0,0.57,2.0,15,93,50,60.54,8.54,52.77
17,1.0,1.0,1.0,2.0,4.0,1.0,64.17,2.59,83.72,64.39,1.0,1.31,1.1,0,1.08,2.0,2.0,3.0,2.0,0,1.0,5.96,2.0,8.07,0.12,1.0,10,0.0,1,1.0,2.0,2.83,0.0,15,97,57,84.69,10.0,59.08
16,0.0,0.0,1.0,3.0,3.0,0.0,53.47,2.23,85.19,71.21,2.0,2.48,1.59,1,3.74,2.0,2.0,0.0,2.0,3,0.0,5.18,2.0,5.36,0.13,1.0,10,0.0,1,0.0,1.0,1.09,0.0,2,88,43,82.1,10.0,49.49
14,1.0,1.0,2.0,2.0,1.0,0.0,79.51,3.17,93.31,92.18,2.0,6.13,3.7,0,0.37,2.0,0.0,0.0,0.0,7,0.0,7.24,2.0,2.41,6.75,0.0,7,1.0,1,0.0,2.0,1.62,1.0,10,85,71,69.08,7.77,81.8
17,1.0,0.0,1.0,0.0,3.0,1.0,54.86,2.24,89.85,80.12,1.0,1.46,0.87,1,1.5,1.0,2.0,4.0,2.0,3,1.0,7.83,2.0,5.76,7.76,2.0,10,0.0,1,0.0,1.0,0.95,2.0,20,85,36,77.93,10.0,42.17
20,1.0,0.0,1.0,3.0,3.0,0.0,56.97,2.42,81.35,68.38,0.0,2.03,1.38,0,0.43,1.0,2.0,2.0,2.0,7,0.0,6.87,0.0,6.15,0.56,2.0,10,1.0,1,0.0,1.0,5.87,2.0,18,99,41,86.23,10.0,42.49
18,0.0,0.0,2.0,3.0,1.0,1.0,76.82,2.97,78.72,64.33,2.0,4.19,2.74,0,5.66,0.0,1.0,4.0,2.0,2,0.0,7.33,0.0,7.09,1.08,2.0,9,2.0,1,0.0,2.0,9.15,2.0,3,94,62,68.09,10.0,66.39
19,0.0,0.0,2.0,3.0,0.0,1.0,51.71,2.28,79.93,38.53,1.0,1.95,1.12,1,0.48,1.0,2.0,0.0,1.0,2,2.0,6.68,0.0,5.88,4.5,1.0,7,2.0,1,0.0,2.0,0.24,1.0,26,90,43,89.9,8.57,46.79
15,1.0,1.0,2.0,3.0,3.0,1.0,70.19,2.53,80.1,86.08,2.0,1.87,1.46,1,3.49,1.0,2.0,0.0,2.0,7,0.0,8.08,2.0,2.1,1.48,1.0,10,2.0,1,0.0,2.0,5.05,2.0,2,96,56,88.94,10.0,57.72
20,1.0,0.0,0.0,3.0,3.0,2.0,77.72,2.780892014706042,84.61688196855897,66.74,2.0,2.04,1.48,0,0.4,2.0,1.0,0.0,2.0,3,1.0,5.72,1.0,4.73,2.06,1.0,10,0.0,1,0.0,2.0,6.29,0.0,23,86,61,85.03,10.0,74.42
19,1.0,0.0,1.0,2.0,4.0,2.0,65.64,2.74,89.94,67.51,1.0,1.62,1.18,0,0.71,2.0,1.0,3.0,0.0,5,0.0,6.81,2.0,4.07,3.13,2.0,10,1.0,1,1.0,1.0,1.4,1.0,9,94,42,91.8,10.0,45.74
16,1.0,1.0,0.0,1.0,3.0,2.0,63.29,2.66,76.57,70.67,1.0,5.34,4.62,0,4.53,2.0,0.0,3.0,2.0,7,1.0,6.17,1.0,7.24,3.91,0.0,9,2.0,1,1.0,1.0,3.35,1.0,9,94,63,91.8,7.98,68.28
16,0.0,1.0,1.0,2.0,0.0,2.0,80.77,3.33,83.7,65.81,2.0,2.95,1.97,0,1.49,0.0,2.0,3.0,2.0,13,0.0,5.51,0.0,3.52,0.2,1.0,10,1.0,1,1.0,1.0,1.15,0.0,23,97,94,53.96,9.8,100.0
19,1.0,1.0,2.0,1.0,1.0,1.0,57.79,2.43,80.51,76.76,0.0,3.79,2.05,0,0.61,2.0,2.0,2.0,1.0,4,0.0,7.39,0.0,4.51,2.23,2.0,10,2.0,1,0.0,1.0,1.38,1.0,11,100,63,78.39855100844147,10.0,63.99
20,0.0,0.0,1.0,3.0,2.0,1.0,64.25,2.51,89.21,53.72,2.0,0.5,0.39,0,3.43,1.0,2.0,1.0,1.0,7,2.0,7.49,2.0,4.02,2.6,2.0,10,2.0,1,1.0,2.0,1.69,2.0,8,99,51,78.39855100844147,10.0,50.3
19,1.0,1.0,2.0,3.0,0.0,1.0,74.66,3.02,65.66,73.54,0.0,9.61,7.58,0,0.81,1.0,2.0,2.0,1.0,6,0.0,9.08,1.0,3.57,0.57,0.0,10,0.0,1,0.0,1.0,8.19,2.0,15,100,76,75.95,10.0,73.9
17,0.0,1.0,2.0,2.0,3.0,2.0,87.42,3.35,73.93,55.63,1.0,2.87,2.54,0,2.09,1.0,2.0,4.0,2.0,3,0.0,7.19,2.0,3.84,2.62,2.0,10,2.0,1,0.0,2.0,0.97,0.0,20,88,68,93.24,10.0,75.9
14,0.0,1.0,1.0,1.0,3.0,1.0,68.47,2.65,71.57,59.23,0.0,0.6,0.42,0,0.24,2.0,2.0,3.0,2.0,4,0.0,9.39,1.0,4.56,4.9,0.0,10,1.0,0,1.0,1.0,1.67,0.0,6,100,46,62.32,10.0,49.59
18,1.0,0.0,2.0,2.0,3.0,0.0,96.68,4.0,88.63,63.63,1.0,1.38,0.99,0,0.15,2.0,2.0,0.0,1.0,3,0.0,8.0,0.0,4.33,0.29,2.0,6,2.0,1,0.0,2.0,3.91,2.0,14,99,90,78.39855100844147,3.92,89.79
17,1.0,0.0,2.0,2.0,3.0,0.0,57.47,2.09,77.15,50.7,2.0,2.6,2.02,0,1.0,0.0,0.0,2.0,2.0,3,2.0,5.87,2.0,7.42,2.58,2.0,10,0.0,0,0.0,0.0,1.24,1.0,15,95,47,76.17,10.0,49.3
15,1.0,0.0,1.0,0.0,1.0,0.0,74.59,3.01,83.21,89.94,2.0,7.22,5.85,1,6.61,0.0,0.0,0.0,2.0,8,0.0,7.71,1.0,6.98,5.1,1.0,10,2.0,1,0.0,1.0,6.2,2.0,12,87,62,91.82,10.0,72.44
19,1.0,0.0,0.0,4.0,1.0,0.0,61.39,2.08,83.07,94.15,2.0,9.92,6.96,1,0.25,2.0,0.0,4.0,2.0,9,0.0,8.54,1.0,3.63,0.6,1.0,7,2.0,1,1.0,1.0,0.65,2.0,9,89,72,79.23,6.15,80.86
15,0.0,1.0,1.0,0.0,1.0,1.0,74.37,2.83,94.47,70.83,1.0,2.95,2.49,0,3.38,1.0,0.0,3.0,2.0,4,0.0,6.71,0.0,2.77,1.23,0.0,10,2.0,1,0.0,1.0,8.18,2.0,11,86,69,76.2,10.0,77.68
15,1.0,1.0,2.0,4.0,3.0,0.0,74.42,3.23,79.76,73.67,0.0,2.01,1.8,0,2.02,0.0,0.0,2.0,0.0,8,1.0,6.49,1.0,5.39,2.92,2.0,9,2.0,1,0.0,1.0,2.34,0.0,8,88,70,78.39855100844147,8.97,74.25
17,1.0,1.0,2.0,3.0,4.0,0.0,61.95,2.780892014706042,84.61688196855897,83.9,0.0,3.11,2.14,1,0.05,2.0,2.0,0.0,2.0,3,1.0,7.44,2.0,7.27,5.46,1.0,10,0.0,1,0.0,1.0,3.62,0.0,10,91,65,94.38,10.0,69.68
18,1.0,0.0,1.0,2.0,3.0,2.0,49.13,1.99,82.27,60.6,1.0,2.84,1.98,0,3.73,2.0,2.0,2.0,2.0,7,2.0,7.78,3.0,7.63,3.46,1.0,7,2.0,1,0.0,1.0,1.41,0.0,4,89,61,78.39855100844147,7.63,69.16
20,2.0,1.0,2.0,3.0,3.0,1.0,79.44,3.06,82.36,83.02,2.0,5.24,3.8,0,1.68,2.0,2.0,3.0,1.0,4,0.0,9.14,2.0,2.68,4.44,0.0,6,1.0,1,0.0,2.0,0.48,2.0,14,96,80,70.21,4.46,84.49
16,1.0,0.0,0.0,4.0,1.0,1.0,74.76,3.25,84.61688196855897,63.62,2.0,2.62,1.47,1,0.28,1.0,2.0,2.0,1.0,9,0.0,6.45,1.0,6.01,1.4,0.0,10,2.0,1,0.0,2.0,1.79,2.0,5,96,66,86.34,8.66,68.03
14,1.0,1.0,2.0,2.0,1.0,1.0,69.04,2.64,80.33,57.07,0.0,0.84,0.73,0,0.61,2.0,0.0,0.0,0.0,5,0.0,6.61,2.0,9.3,4.83,1.0,10,0.0,1,0.0,1.0,0.07,2.0,13,88,43,68.01,10.0,48.21
16,2.0,1.0,0.0,3.0,3.0,1.0,67.14,2.74,69.73,57.09,2.0,1.01,0.85,0,3.88,0.0,2.0,0.0,0.0,4,0.0,8.83,0.0,7.92,6.63,1.0,7,0.0,0,0.0,1.0,0.33,2.0,9,95,61,75.49,8.1,61.07
18,0.0,1.0,1.0,3.0,4.0,2.0,70.77,2.84,81.7,79.9,2.0,7.52,4.27,0,1.17,2.0,0.0,1.0,2.0,11,0.0,6.85,3.0,5.79,3.5,0.0,10,0.0,1,1.0,1.0,2.0,2.0,4,93,64,78.39855100844147,10.0,70.49
16,0.0,0.0,1.0,2.0,4.0,1.0,69.49,2.7,83.79,51.83,2.0,2.49,2.16,0,6.35,1.0,2.0,0.0,0.0,6,0.0,7.07,2.0,2.74,0.07,1.0,9,2.0,1,0.0,2.0,0.49,2.0,30,89,61,77.92,8.1,70.27
19,1.0,0.0,2.0,3.0,3.0,2.0,86.99,3.45,72.29,50.23,0.0,0.82,0.69,1,1.21,2.0,0.0,2.0,2.0,4,1.0,4.96,1.0,7.61,5.88,1.0,10,2.0,0,0.0,2.0,2.53,2.0,6,85,60,81.04,9.32,66.75
19,0.0,1.0,1.0,2.0,0.0,1.0,65.22,2.79,84.61688196855897,67.72,0.0,2.25,1.96,0,0.03,0.0,2.0,2.0,2.0,5,1.0,5.93,1.0,4.94,2.46,0.0,9,2.0,1,0.0,1.0,1.35,2.0,16,91,59,65.68,10.0,65.27
17,0.0,0.0,2.0,1.0,1.0,1.0,56.31,2.15,75.94,67.81,2.0,3.93,2.93,0,1.02,2.0,2.0,1.0,2.0,8,0.0,6.84,2.0,5.54,0.25,1.0,10,2.0,1,0.0,0.0,1.32,2.0,10,96,66,73.15,10.0,66.56
15,0.0,1.0,2.0,2.0,2.0,2.0,51.23,2.11,96.21,76.38,2.0,5.39,4.63,1,0.39,2.0,0.0,4.0,2.0,12,1.0,4.78,3.0,3.04,4.75,2.0,10,0.0,1,0.0,2.0,7.19,1.0,24,95,57,73.25,9.76,57.94
18,1.0,1.0,0.0,3.0,0.0,2.0,61.31,2.55,94.19,49.09,2.0,2.5,2.11,0,2.38,0.0,2.0,2.0,2.0,4,0.0,6.93,2.0,4.34,1.11,2.0,10,2.0,1,0.0,0.0,4.9,2.0,10,97,54,71.92,9.82,54.32
18,1.0,0.0,2.0,3.0,0.0,1.0,47.52,2.05,95.86,91.71,1.0,4.12,2.66,0,1.63,0.0,2.0,4.0,2.0,5,2.0,6.72,1.0,2.78,0.34,2.0,10,1.0,1,0.0,2.0,4.66,0.0,19,99,55,66.76,9.66,53.32
16,0.0,0.0,0.0,0.0,0.0,0.0,75.29,3.12,91.25,81.62,2.0,1.9,1.33,0,2.57,2.0,0.0,3.0,2.0,7,2.0,6.28,3.0,5.57,1.48,0.0,8,1.0,1,0.0,1.0,0.12,0.0,19,93,77,79.83,10.0,81.68
17,1.0,0.0,1.0,0.0,0.0,2.0,72.88,2.85,81.98,47.74,2.0,2.01,1.39,0,3.39,2.0,2.0,2.0,1.0,7,1.0,7.53,0.0,2.5,2.57,1.0,10,1.0,1,0.0,2.0,3.55,2.0,2,94,61,98.14,7.53,68.49
16,1.0,1.0,1.0,2.0,3.0,1.0,69.11,2.74,88.07,73.14,2.0,7.73,5.07,1,2.64,2.0,2.0,4.0,2.0,6,0.0,7.53,2.0,5.45,4.45,2.0,10,2.0,1,1.0,1.0,0.34,1.0,14,88,53,65.99,9.5,59.63
16,0.0,0.0,1.0,0.0,1.0,0.0,68.12,2.59,83.09,69.99,2.0,5.53,4.31,1,1.25,0.0,0.0,3.0,2.0,7,1.0,5.35,0.0,5.03,6.74,1.0,10,2.0,1,0.0,1.0,5.66,0.0,28,100,77,88.36,8.97,75.78
18,0.0,1.0,1.0,1.0,3.0,1.0,54.19,2.13,68.77,69.13,1.0,0.98,0.71,0,1.92,0.0,0.0,0.0,1.0,6,0.0,8.79,3.0,2.55,3.56,1.0,8,0.0,0,0.0,2.0,1.97,2.0,21,99,47,78.39855100844147,6.58,46.71
16,0.0,1.0,1.0,3.0,3.0,1.0,67.29,2.63,90.01,79.76,2.0,3.24,2.62,1,0.02,2.0,2.0,0.0,2.0,7,1.0,6.67,1.0,4.23,5.57,2.0,10,2.0,1,0.0,0.0,2.14,1.0,10,98,44,73.95,8.3,44.74
15,0.0,1.0,1.0,2.0,3.0,2.0,78.33,3.42,84.89,61.51,2.0,3.95,3.23,1,0.34,2.0,0.0,3.0,2.0,2,1.0,7.16,2.0,6.44,0.57,1.0,10,1.0,1,0.0,2.0,0.19,2.0,23,89,55,94.54,10.0,64.16
16,1.0,1.0,2.0,1.0,3.0,0.0,67.13,2.41,74.43,68.21,1.0,3.28,2.34,1,1.16,2.0,2.0,4.0,1.0,1,0.0,6.17,2.0,7.18,0.43,1.0,10,1.0,1,1.0,1.0,4.51,0.0,8,98,57,78.39855100844147,9.35,55.85
15,1.0,0.0,2.0,4.0,3.0,2.0,62.73,2.42,83.0,93.2,0.0,3.16,2.34,0,2.78,0.0,0.0,3.0,1.0,7,0.0,6.1,1.0,7.06,3.26,1.0,8,0.0,1,0.0,0.0,1.13,2.0,6,86,52,85.08,9.7,61.83
18,0.0,0.0,1.0,4.0,3.0,2.0,84.93,3.39,100.0,82.56,2.0,5.24,4.53,0,0.15,1.0,1.0,2.0,2.0,6,0.0,9.17,0.0,3.1,2.22,2.0,10,0.0,1,0.0,2.0,4.08,2.0,8,86,61,77.06,10.0,72.06
17,0.0,1.0,2.0,0.0,3.0,1.0,100.0,4.0,87.63,71.22,2.0,0.71,0.54,0,1.84,2.0,2.0,0.0,0.0,2,0.0,8.12,1.0,3.67,0.15,2.0,10,1.0,1,0.0,2.0,4.5,1.0,5,95,62,92.52,6.52,65.18
19,1.0,0.0,1.0,3.0,3.0,2.0,80.78,3.38,97.1,60.27,0.0,0.63,0.37,1,0.2,1.0,0.0,2.0,2.0,3,2.0,6.36,1.0,8.31,1.83,0.0,10,2.0,1,0.0,1.0,1.99,2.0,11,97,59,62.27,8.1,59.9
15,0.0,1.0,2.0,3.0,4.0,0.0,83.01,3.36,72.26,57.26,1.0,1.76,1.56,0,0.47,2.0,2.0,4.0,0.0,5,1.0,10.26,3.0,4.33,8.32,0.0,9,0.0,1,0.0,2.0,0.55,2.0,18,85,55,83.04,10.0,66.74
17,1.0,0.0,1.0,2.0,3.0,2.0,80.54,3.19,67.62,68.82,1.0,2.67,2.4,0,3.01,0.0,0.0,1.0,2.0,5,0.0,6.11,1.0,3.26,1.65,2.0,10,0.0,1,0.0,1.0,1.4,0.0,17,88,53,100.0,9.09,60.1
17,1.0,0.0,1.0,2.0,2.0,1.0,79.25,2.780892014706042,81.18,59.32,2.0,1.76,1.48,0,1.51,2.0,2.0,2.0,2.0,7,0.0,6.92,2.0,5.06,0.81,2.0,10,1.0,1,0.0,1.0,18.76,2.0,24,96,66,67.27,10.0,68.44
15,1.0,1.0,2.0,3.0,1.0,0.0,63.4,2.44,82.41,62.45,0.0,3.35,2.12,0,0.23,2.0,2.0,2.0,0.0,6,0.0,6.35,2.0,6.89,1.49,1.0,10,2.0,1,0.0,2.0,0.13,2.0,23,96,50,78.39855100844147,10.0,52.84
18,0.0,0.0,2.0,3.0,1.0,2.0,78.54,3.0,89.14,58.57,1.0,1.35,1.03,0,0.08,1.0,2.0,4.0,0.0,5,2.0,7.4,1.0,6.68,2.03,0.0,7,2.0,1,1.0,2.0,3.73,2.0,6,86,50,76.15,5.64,60.32
14,1.0,1.0,2.0,3.0,1.0,1.0,74.83,2.86,97.25,78.12,2.0,1.87,1.55,0,1.05,2.0,2.0,1.0,2.0,9,1.0,8.02,0.0,5.1,1.28,1.0,10,0.0,1,0.0,2.0,2.05,2.0,29,100,80,61.66,9.16,77.79
17,1.0,1.0,0.0,1.0,1.0,2.0,66.98,2.56,86.35,71.45,2.0,6.75,4.12,0,1.85,1.0,1.0,4.0,2.0,9,1.0,7.21,0.0,6.18,2.15,1.0,10,0.0,0,1.0,2.0,20.0,2.0,21,97,62,77.76,9.2,63.67
17,1.0,0.0,0.0,3.0,1.0,1.0,76.81,3.18,74.51,54.98,0.0,0.75,0.64,0,2.25,2.0,1.0,4.0,2.0,4,2.0,5.2,1.0,5.85,0.14,0.0,10,1.0,1,0.0,1.0,10.61,2.0,15,94,47,66.46,9.66,49.51
18,0.0,1.0,2.0,3.0,1.0,2.0,81.36,2.780892014706042,99.04,72.89,2.0,5.45,4.75,0,2.41,0.0,2.0,1.0,0.0,7,0.0,6.25,2.0,8.64,3.84,0.0,9,0.0,1,0.0,0.0,3.68,1.0,28,85,52,62.33,9.26,61.49
18,1.0,0.0,2.0,2.0,3.0,2.0,66.43,2.57,79.72,78.78,2.0,5.09,2.55,0,2.75,2.0,0.0,3.0,2.0,10,2.0,7.33,2.0,4.67,0.15,1.0,10,0.0,1,0.0,0.0,0.11,2.0,21,88,56,44.25,10.0,62.97
16,1.0,1.0,2.0,0.0,3.0,2.0,67.49,2.96,86.08,78.67,2.0,3.57,3.13,1,0.93,2.0,0.0,1.0,1.0,5,0.0,8.23,2.0,1.0,0.28,1.0,10,2.0,1,1.0,0.0,4.86,1.0,15,86,44,34.97,8.87,51.68
18,0.0,0.0,2.0,1.0,1.0,2.0,57.08,2.4,73.14,70.79,0.0,2.16,1.89,0,0.95,2.0,2.0,1.0,0.0,6,0.0,5.02,2.0,6.68,1.86,1.0,8,2.0,1,0.0,2.0,3.66,2.0,8,99,38,24.64,10.0,37.0
17,1.0,0.0,1.0,2.0,3.0,0.0,45.42,1.92,88.23,86.91,2.0,4.85,2.56,0,2.28,0.0,2.0,4.0,0.0,5,0.0,6.03,1.0,6.46,0.26,1.0,10,2.0,1,0.0,1.0,3.07,2.0,8,92,42,81.3,9.4,42.85
15,0.0,0.0,2.0,3.0,3.0,1.0,80.18,3.32,91.79,61.22,1.0,1.12,0.82,0,0.98,1.0,2.0,3.0,2.0,5,0.0,8.7,1.0,7.62,8.28,1.0,10,2.0,1,0.0,2.0,10.39,1.0,5,89,55,76.98,10.0,62.87
14,0.0,1.0,1.0,4.0,0.0,1.0,65.79,2.71,84.61688196855897,65.66,2.0,1.66,1.47,0,0.25,1.0,1.0,3.0,0.0,3,0.0,5.99,1.0,5.45,3.01,0.0,10,0.0,1,0.0,1.0,3.56,2.0,2,85,28,67.62,7.68,32.57
20,0.0,0.0,2.0,1.0,3.0,1.0,68.15,2.72,84.61688196855897,60.35,1.0,2.32,1.23,1,3.63,2.0,0.0,4.0,1.0,9,0.0,6.0,3.0,2.45,1.53,0.0,10,0.0,1,0.0,1.0,3.84,2.0,1,94,41,100.0,10.0,40.79
16,1.0,0.0,2.0,1.0,4.0,1.0,78.2,3.28,73.14,64.96,2.0,3.85,3.04,0,2.37,2.0,2.0,0.0,2.0,2,0.0,6.59,1.0,3.5,1.75,1.0,7,0.0,1,0.0,0.0,0.2,2.0,1,92,53,99.81,3.9,58.06
20,1.0,1.0,2.0,0.0,3.0,0.0,73.35,2.98,85.75,65.36,2.0,0.63,0.51,0,0.05,0.0,2.0,0.0,2.0,4,1.0,8.31,1.0,6.98,1.88,0.0,10,0.0,1,1.0,0.0,2.18,2.0,12,93,50,83.45,10.0,57.33
15,1.0,0.0,2.0,0.0,3.0,0.0,72.59,2.91,100.0,82.97,0.0,2.96,2.09,1,1.41,2.0,2.0,0.0,0.0,7,0.0,6.4,1.0,5.86,1.46,0.0,10,2.0,1,1.0,0.0,0.15,2.0,16,96,58,91.56,10.0,63.71
14,1.0,1.0,1.0,2.0,0.0,1.0,63.84,2.44,84.61688196855897,69.3,2.0,1.94,1.22,0,2.16,1.0,0.0,4.0,1.0,5,0.0,5.06,3.0,3.6,12.0,1.0,10,2.0,1,0.0,2.0,0.26,0.0,8,87,52,89.37,10.0,58.37
14,0.0,0.0,1.0,3.0,3.0,1.0,74.06,3.09,93.75,76.74,1.0,4.87,3.93,0,4.8,2.0,1.0,3.0,1.0,2,0.0,6.89,1.0,3.1,0.83,1.0,10,2.0,1,0.0,2.0,1.08,2.0,7,94,78,64.7,9.33,84.0
14,0.0,1.0,2.0,3.0,1.0,1.0,67.22,2.46,84.74,76.1,2.0,1.81,1.27,0,1.74,2.0,2.0,2.0,1.0,4,0.0,8.44,2.0,8.88,2.29,0.0,10,2.0,1,1.0,2.0,7.36,0.0,26,96,52,77.49,10.0,51.94
19,0.0,1.0,1.0,0.0,1.0,0.0,82.57,3.35,94.31,75.03,1.0,3.66,1.83,1,0.63,2.0,2.0,1.0,0.0,2,0.0,8.15,2.0,7.41,0.3,1.0,10,0.0,1,0.0,2.0,0.98,1.0,25,89,49,80.56,10.0,55.04
15,0.0,0.0,2.0,3.0,3.0,1.0,60.65,2.4,97.76,70.89,1.0,3.11,2.07,0,9.96,1.0,0.0,0.0,2.0,4,0.0,6.43,2.0,3.8,3.12,0.0,10,1.0,1,1.0,1.0,0.76,0.0,28,89,46,51.75,10.0,50.88
16,1.0,0.0,2.0,1.0,1.0,2.0,68.57,2.780892014706042,78.5,69.41,2.0,5.8,5.19,1,1.27,2.0,2.0,3.0,2.0,7,1.0,7.05,3.0,4.92,2.37,2.0,7,0.0,0,0.0,2.0,2.43,1.0,25,92,51,73.99,8.7,55.09
16,1.0,1.0,1.0,2.0,1.0,2.0,64.2,2.58,82.58,65.62,1.0,3.96,2.69,1,1.54,2.0,2.0,0.0,2.0,5,0.0,8.68,1.0,6.4,1.87,1.0,9,0.0,0,0.0,1.0,3.87,2.0,11,95,68,79.85,7.75,75.54
14,0.0,0.0,2.0,1.0,2.0,2.0,82.93,3.51,83.29,70.04,1.0,2.54,1.35,0,1.63,1.0,2.0,2.0,2.0,5,1.0,6.8,2.0,4.66,0.93,1.0,10,2.0,1,0.0,1.0,2.42,1.0,25,94,55,47.68,8.51,61.07
15,0.0,0.0,2.0,3.0,3.0,0.0,72.84,2.8,93.05,61.09,1.0,0.9,0.69,0,3.27,2.0,2.0,1.0,0.0,5,0.0,6.55,2.0,3.23,7.29,2.0,10,2.0,1,0.0,1.0,1.32,2.0,25,86,48,63.39,7.44,55.43
19,1.0,0.0,1.0,3.0,1.0,1.0,92.81,2.780892014706042,79.31,67.96,2.0,1.93,1.67,0,1.06,1.0,0.0,0.0,1.0,5,0.0,7.29,3.0,4.98,0.51,1.0,8,2.0,0,0.0,1.0,3.84,1.0,22,94,73,78.39855100844147,7.1,77.46
14,0.0,1.0,2.0,3.0,1.0,1.0,70.76,2.95,86.41,63.53,0.0,3.32,2.17,0,3.76,1.0,2.0,3.0,0.0,6,0.0,3.68,2.0,4.3,0.2,0.0,10,2.0,1,0.0,0.0,0.06,2.0,21,92,47,58.04,8.56,51.07
18,1.0,0.0,1.0,3.0,1.0,0.0,64.79,2.59,96.75,68.92,2.0,0.97,0.65,0,2.65,1.0,1.0,4.0,2.0,3,0.0,5.87,1.0,6.62,0.3,2.0,10,1.0,1,0.0,1.0,9.58,2.0,23,92,45,75.05,10.0,49.26
20,1.0,0.0,1.0,3.0,1.0,1.0,81.85,3.39,94.19,77.29,0.0,0.55,0.5,1,3.17,2.0,2.0,0.0,2.0,4,0.0,8.88,3.0,5.26,8.1,1.0,8,0.0,1,0.0,1.0,6.53,1.0,8,96,60,80.05,6.83,62.02
16,0.0,1.0,0.0,2.0,1.0,1.0,94.86,3.64,100.0,67.21,0.0,3.57,2.94,1,0.74,0.0,0.0,1.0,2.0,7,0.0,7.73,0.0,6.91,0.75,1.0,10,2.0,1,0.0,1.0,5.78,1.0,10,100,86,74.73,10.0,88.57
